reading_id,mine_id,sensor_type,value,unit,recorded_at
2542,71,gas,10.6,ppm,2026-09-08T20:29:00+00:00
2543,71,gas,19.0,ppm,2026-09-09T02:26:00+00:00
2544,71,gas,43.5,ppm,2026-09-09T08:31:00+00:00
2545,71,temperature,33.3,C,2026-09-06T14:15:00+00:00
2546,71,temperature,39.6,C,2026-09-06T20:45:00+00:00
2547,71,temperature,23.2,C,2026-09-07T02:47:00+00:00
2548,71,temperature,39.3,C,2026-09-07T08:20:00+00:00
2549,71,temperature,23.0,C,2026-09-07T14:52:00+00:00
2550,71,temperature,33.2,C,2026-09-07T20:57:00+00:00
2551,71,temperature,32.6,C,2026-09-08T02:42:00+00:00
2552,71,temperature,28.0,C,2026-09-08T08:48:00+00:00
2553,71,temperature,36.4,C,2026-09-08T14:44:00+00:00
2554,71,temperature,40.2,C,2026-09-08T20:39:00+00:00
2555,71,temperature,41.0,C,2026-09-09T02:37:00+00:00
2556,71,temperature,38.1,C,2026-09-09T08:28:00+00:00
2557,72,dust,4.5,mg/m3,2026-09-06T14:39:00+00:00
2558,72,dust,6.8,mg/m3,2026-09-06T20:18:00+00:00
2559,72,dust,2.5,mg/m3,2026-09-07T02:44:00+00:00
2560,72,dust,2.5,mg/m3,2026-09-07T08:20:00+00:00
2561,72,dust,2.8,mg/m3,2026-09-07T14:31:00+00:00
2562,72,dust,6.5,mg/m3,2026-09-07T20:24:00+00:00
2563,72,dust,6.3,mg/m3,2026-09-08T02:38:00+00:00
2564,72,dust,4.4,mg/m3,2026-09-08T08:17:00+00:00
2565,72,dust,8.2,mg/m3,2026-09-08T14:21:00+00:00
2566,72,dust,5.4,mg/m3,2026-09-08T20:31:00+00:00
2567,72,dust,2.6,mg/m3,2026-09-09T02:45:00+00:00
2568,72,dust,4.3,mg/m3,2026-09-09T08:34:00+00:00
2569,72,gas,6.8,ppm,2026-09-06T14:29:00+00:00
2570,72,gas,27.1,ppm,2026-09-06T20:17:00+00:00
2571,72,gas,5.1,ppm,2026-09-07T02:29:00+00:00
2572,72,gas,41.6,ppm,2026-09-07T08:43:00+00:00
2573,72,gas,23.6,ppm,2026-09-07T14:15:00+00:00
2574,72,gas,33.8,ppm,2026-09-07T20:51:00+00:00
2575,72,gas,36.4,ppm,2026-09-08T02:38:00+00:00
2576,72,gas,11.8,ppm,2026-09-08T08:49:00+00:00
2577,72,gas,37.1,ppm,2026-09-08T14:20:00+00:00
2578,72,gas,20.6,ppm,2026-09-08T20:43:00+00:00
2579,72,gas,45.0,ppm,2026-09-09T02:45:00+00:00
2580,72,gas,17.4,ppm,2026-09-09T08:20:00+00:00
2581,72,temperature,34.8,C,2026-09-06T14:36:00+00:00
2582,72,temperature,33.6,C,2026-09-06T20:35:00+00:00
2583,72,temperature,32.8,C,2026-09-07T02:15:00+00:00
2584,72,temperature,32.5,C,2026-09-07T08:54:00+00:00
2585,72,temperature,25.2,C,2026-09-07T14:15:00+00:00
2586,72,temperature,36.9,C,2026-09-07T20:50:00+00:00
2587,72,temperature,30.8,C,2026-09-08T02:59:00+00:00
2588,72,temperature,36.8,C,2026-09-08T08:40:00+00:00
2589,72,temperature,42.9,C,2026-09-08T14:36:00+00:00
2590,72,temperature,33.6,C,2026-09-08T20:33:00+00:00
2591,72,temperature,46.3,C,2026-09-09T02:27:00+00:00
2592,72,temperature,29.3,C,2026-09-09T08:53:00+00:00
2593,73,dust,2.8,mg/m3,2026-09-06T14:41:00+00:00
2594,73,dust,9.1,mg/m3,2026-09-06T20:32:00+00:00
2595,73,dust,3.9,mg/m3,2026-09-07T02:46:00+00:00
2596,73,dust,5.3,mg/m3,2026-09-07T08:26:00+00:00
2597,73,dust,7.2,mg/m3,2026-09-07T14:17:00+00:00
2598,73,dust,5.4,mg/m3,2026-09-07T20:16:00+00:00
2599,73,dust,5.3,mg/m3,2026-09-08T02:50:00+00:00
2600,73,dust,3.6,mg/m3,2026-09-08T08:47:00+00:00
2601,73,dust,12.4,mg/m3,2026-09-08T14:50:00+00:00
2602,73,dust,5.9,mg/m3,2026-09-08T20:30:00+00:00
2603,73,dust,5.2,mg/m3,2026-09-09T02:39:00+00:00
2604,73,dust,18.3,mg/m3,2026-09-09T08:19:00+00:00
2605,73,gas,34.8,ppm,2026-09-06T14:58:00+00:00
2606,73,gas,10.8,ppm,2026-09-06T20:23:00+00:00
2607,73,gas,20.3,ppm,2026-09-07T02:59:00+00:00
2608,73,gas,16.8,ppm,2026-09-07T08:50:00+00:00
2609,73,gas,9.5,ppm,2026-09-07T14:53:00+00:00
2610,73,gas,8.8,ppm,2026-09-07T20:36:00+00:00
2611,73,gas,42.5,ppm,2026-09-08T02:55:00+00:00
2612,73,gas,22.3,ppm,2026-09-08T08:48:00+00:00
2613,73,gas,36.1,ppm,2026-09-08T14:49:00+00:00
2614,73,gas,30.3,ppm,2026-09-08T20:48:00+00:00
2615,73,gas,22.8,ppm,2026-09-09T02:33:00+00:00
2616,73,gas,41.5,ppm,2026-09-09T08:51:00+00:00
2617,73,temperature,41.2,C,2026-09-06T14:56:00+00:00
2618,73,temperature,23.9,C,2026-09-06T20:35:00+00:00
2619,73,temperature,27.8,C,2026-09-07T02:40:00+00:00
2620,73,temperature,26.7,C,2026-09-07T08:35:00+00:00
2621,73,temperature,42.4,C,2026-09-07T14:49:00+00:00
2622,73,temperature,36.2,C,2026-09-07T20:56:00+00:00
2623,73,temperature,42.6,C,2026-09-08T02:46:00+00:00
2624,73,temperature,24.2,C,2026-09-08T09:00:00+00:00
2625,73,temperature,27.4,C,2026-09-08T14:43:00+00:00
2626,73,temperature,37.1,C,2026-09-08T21:00:00+00:00
2627,73,temperature,39.7,C,2026-09-09T02:56:00+00:00
2628,73,temperature,43.8,C,2026-09-09T08:37:00+00:00
2629,74,dust,6.8,mg/m3,2026-09-06T14:34:00+00:00
2630,74,dust,6.5,mg/m3,2026-09-06T20:44:00+00:00
2631,74,dust,6.7,mg/m3,2026-09-07T02:44:00+00:00
2632,74,dust,4.1,mg/m3,2026-09-07T09:00:00+00:00
2633,74,dust,3.0,mg/m3,2026-09-07T14:37:00+00:00
2634,74,dust,3.4,mg/m3,2026-09-07T20:16:00+00:00
2635,74,dust,8.2,mg/m3,2026-09-08T02:39:00+00:00
2636,74,dust,7.6,mg/m3,2026-09-08T08:34:00+00:00
2637,74,dust,1.6,mg/m3,2026-09-08T14:35:00+00:00
2638,74,dust,6.3,mg/m3,2026-09-08T20:36:00+00:00
2639,74,dust,2.3,mg/m3,2026-09-09T02:18:00+00:00
2640,74,dust,7.6,mg/m3,2026-09-09T08:25:00+00:00
2641,74,gas,13.2,ppm,2026-09-06T14:46:00+00:00
2642,74,gas,37.6,ppm,2026-09-06T20:18:00+00:00
2643,74,gas,27.8,ppm,2026-09-07T02:41:00+00:00
2644,74,gas,5.1,ppm,2026-09-07T08:52:00+00:00
2645,74,gas,39.4,ppm,2026-09-07T14:37:00+00:00
2646,74,gas,38.7,ppm,2026-09-07T20:43:00+00:00
2647,74,gas,5.3,ppm,2026-09-08T02:25:00+00:00
2648,74,gas,16.4,ppm,2026-09-08T08:34:00+00:00
2649,74,gas,34.5,ppm,2026-09-08T14:37:00+00:00
2650,74,gas,32.6,ppm,2026-09-08T20:43:00+00:00
2651,74,gas,75.2,ppm,2026-09-09T02:41:00+00:00
2652,74,gas,9.2,ppm,2026-09-09T08:44:00+00:00
2653,74,temperature,42.1,C,2026-09-06T14:50:00+00:00
2654,74,temperature,27.7,C,2026-09-06T20:48:00+00:00
2655,74,temperature,24.0,C,2026-09-07T02:35:00+00:00
2656,74,temperature,34.0,C,2026-09-07T09:00:00+00:00
2657,74,temperature,31.6,C,2026-09-07T14:26:00+00:00
2658,74,temperature,43.0,C,2026-09-07T20:49:00+00:00
2659,74,temperature,30.9,C,2026-09-08T02:27:00+00:00
2660,74,temperature,37.2,C,2026-09-08T08:37:00+00:00
2661,74,temperature,25.1,C,2026-09-08T14:35:00+00:00
2662,74,temperature,33.7,C,2026-09-08T20:32:00+00:00
2663,74,temperature,43.0,C,2026-09-09T02:35:00+00:00
2664,74,temperature,41.1,C,2026-09-09T08:52:00+00:00
